|__dataLog__action	|__dataLog__timestamp	|__dataLog__note	|__dataLog__userId
Open	"Thursday, March 1, 2018 11:28 AM"	Communication Center	rP0kBHyUrWUpqHk9DthmBE0tih63
Close	"Thursday, March 1, 2018 11:29 AM"	Communication Center	rP0kBHyUrWUpqHk9DthmBE0tih63
Open	"Thursday, March 1, 2018 11:32 AM"	Communication Center	rP0kBHyUrWUpqHk9DthmBE0tih63
Close	"Thursday, March 1, 2018 11:36 AM"	Communication Center	rP0kBHyUrWUpqHk9DthmBE0tih63
Open	"Thursday, March 1, 2018 11:36 AM"	Communication Center	rP0kBHyUrWUpqHk9DthmBE0tih63
Close	"Thursday, March 1, 2018 11:39 AM"	Communication Center	rP0kBHyUrWUpqHk9DthmBE0tih63
Open	"Thursday, March 1, 2018 11:39 AM"	Probe Design	rP0kBHyUrWUpqHk9DthmBE0tih63
Open	"Wednesday, April 11, 2018 9:19 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 9:20 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 9:22 AM"	Alien DB	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 9:58 AM"	Alien DB	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 9:59 AM"	Mission Control	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:00 AM"	Mission Control	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:00 AM"	Probe Design	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:08 AM"	Probe Design	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:08 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:08 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:08 AM"	Mission Control	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:09 AM"	Mission Control	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:10 AM"	Probe Design	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:13 AM"	Mission Control	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:13 AM"	Mission Control	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:14 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:17 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:17 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Wednesday, April 11, 2018 10:21 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Close	"Wednesday, April 11, 2018 10:21 AM"	Communication Center	Z6NFcPSA9INDpKnlTh1mwqoKrel1
Open	"Thursday, November 16, 2017 9:10 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:11 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:12 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:18 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:19 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:19 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:19 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:19 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:19 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:24 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:32 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:32 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:33 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:39 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:41 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:42 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:42 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:46 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:46 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:48 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:48 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:52 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:54 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:55 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:55 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 9:56 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 9:56 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:02 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:02 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:02 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:03 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:03 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:06 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:09 AM"	Alien DB	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:10 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:10 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:10 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:11 AM"	Communication Center	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:12 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:12 AM"	Probe Design	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:12 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:12 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, November 16, 2017 10:12 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Close	"Thursday, November 16, 2017 10:12 AM"	Mission Control	KmznuqBhiyWe61tezLkcxT0jDXX2
Open	"Thursday, February 22, 2018 12:44 PM"	Communication Center	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 12:46 PM"	Communication Center	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:46 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 12:47 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:47 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:52 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 12:52 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:53 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 12:54 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:54 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 12:54 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:54 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 12:58 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 12:59 PM"	Communication Center	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 1:00 PM"	Communication Center	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:00 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:05 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:08 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 1:09 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:26 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 1:30 PM"	Alien DB	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:30 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 1:33 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:34 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 1:41 PM"	Probe Design	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:41 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Close	"Thursday, February 22, 2018 1:42 PM"	Mission Control	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Thursday, February 22, 2018 1:42 PM"	Communication Center	wFQ3FnyuBfNomQG3eIvIwf0cgI33
Open	"Friday, March 9, 2018 3:58 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 3:58 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 3:59 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 4:00 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:00 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 4:18 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:18 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 4:18 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:18 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 4:21 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:21 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 4:23 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:24 PM"	Alien DB	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:49 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Close	"Friday, March 9, 2018 4:49 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:50 PM"	Probe Design	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:51 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Friday, March 9, 2018 4:56 PM"	Communication Center	X11HWbXrnlTVqB0jLJqP7zl3ZRE3
Open	"Monday, February 12, 2018 3:00 PM"	Communication Center	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:00 PM"	Communication Center	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:03 PM"	Communication Center	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:06 PM"	Communication Center	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:06 PM"	Alien DB	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:29 PM"	Alien DB	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:30 PM"	Probe Design	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:30 PM"	Probe Design	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:31 PM"	Mission Control	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:31 PM"	Mission Control	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:48 PM"	Probe Design	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:52 PM"	Probe Design	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:52 PM"	Mission Control	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 3:53 PM"	Mission Control	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 3:56 PM"	Communication Center	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 4:00 PM"	Communication Center	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 12, 2018 4:00 PM"	Mission Control	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Close	"Monday, February 12, 2018 4:01 PM"	Mission Control	efQSVYwlCgWJ98OcnTTbLSm5Onq1
Open	"Monday, February 19, 2018 4:39 PM"	Communication Center	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 4:39 PM"	Communication Center	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 4:41 PM"	Alien DB	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 5:17 PM"	Alien DB	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:18 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:27 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 5:27 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:27 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 5:29 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:30 PM"	Mission Control	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 5:31 PM"	Mission Control	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:31 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 5:35 PM"	Probe Design	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:35 PM"	Mission Control	DekeTKHZJNfa6zISMWA6yD7juct2
Close	"Monday, February 19, 2018 5:36 PM"	Mission Control	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Monday, February 19, 2018 5:36 PM"	Communication Center	DekeTKHZJNfa6zISMWA6yD7juct2
Open	"Thursday, November 30, 2017 8:56 AM"	Communication Center	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Close	"Thursday, November 30, 2017 9:00 AM"	Communication Center	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Open	"Thursday, November 30, 2017 9:01 AM"	Communication Center	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Close	"Thursday, November 30, 2017 9:03 AM"	Communication Center	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Open	"Thursday, November 30, 2017 9:04 AM"	Alien DB	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Close	"Thursday, November 30, 2017 9:42 AM"	Alien DB	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Open	"Thursday, November 30, 2017 9:43 AM"	Communication Center	Qg7rtqHy1dQZHb8CDcCDaoZppJA3
Open	"Thursday, November 30, 2017 8:56 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 8:56 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 8:57 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 8:58 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 8:58 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:00 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:01 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:07 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:08 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:08 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:08 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:08 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:08 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:08 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:09 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:13 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:14 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:15 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:27 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:34 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:35 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:36 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:36 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:38 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:39 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:40 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:40 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:41 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:42 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:42 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:43 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:45 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:45 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:45 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:46 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:51 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:51 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:52 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:52 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:52 AM"	Alien DB	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:53 AM"	Probe Design	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:54 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:54 AM"	Mission Control	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:55 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:57 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:57 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:58 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:58 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Close	"Thursday, November 30, 2017 9:58 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Thursday, November 30, 2017 9:58 AM"	Communication Center	kcGPCSX1oqRC1hSH9qbS4I53nuV2
Open	"Wednesday, February 21, 2018 9:25 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 9:44 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 9:44 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 9:45 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 9:46 AM"	Probe Design	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 9:46 AM"	Probe Design	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 9:46 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 9:52 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 9:53 AM"	Alien DB	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:05 AM"	Probe Design	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:11 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:12 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:12 AM"	Probe Design	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:14 AM"	Probe Design	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:15 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:15 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:15 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:21 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:21 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:22 AM"	Alien DB	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:25 AM"	Alien DB	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:25 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:25 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:26 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:26 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:26 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Close	"Wednesday, February 21, 2018 10:27 AM"	Mission Control	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Wednesday, February 21, 2018 10:27 AM"	Communication Center	gSYgPv0SNwb75CrArdwxqZMP6JC2
Open	"Friday, March 2, 2018 3:27 PM"	Communication Center	gkvZjp0wRgddRDkvAwzssiUWLZK2
Close	"Friday, March 2, 2018 3:29 PM"	Communication Center	gkvZjp0wRgddRDkvAwzssiUWLZK2
Open	"Friday, March 2, 2018 3:29 PM"	Mission Control	gkvZjp0wRgddRDkvAwzssiUWLZK2
